state,county,year,winner,rep_votes,rep_pct,dem_votes,dem_pct,other_votes,other_pct
CO,Conejos,1896,R,96,3.86,2388,95.98,4,0.16
CO,Conejos,1900,R,1853,66.87,912,32.91,6,0.22
CO,Conejos,1904,R,2018,68.55,901,30.6,25,0.85
CO,Conejos,1908,R,1736,56.09,1335,43.13,24,0.78
CO,Conejos,1912,R,1587,34.36,2147,46.48,885,19.16
CO,Conejos,1916,R,928,34.74,1721,64.43,22,0.82
CO,Conejos,1920,R,1595,63.5,886,35.27,31,1.23
CO,Conejos,1924,R,1475,56.17,995,37.89,156,5.94
CO,Conejos,1928,R,1463,45.24,1692,52.32,79,2.44
CO,Conejos,1932,R,1190,30.9,2641,68.58,20,0.52
CO,Conejos,1936,R,1305,35.18,2347,63.26,58,1.56
CO,Conejos,1940,R,2028,44.81,2481,54.82,17,0.38
CO,Conejos,1944,R,1740,46.18,2028,53.82,0,0
CO,Conejos,1948,R,1532,40.03,2236,58.43,59,1.54
CO,Conejos,1952,R,2194,56.23,1610,41.26,98,2.51
CO,Conejos,1956,R,1884,55.89,1471,43.64,16,0.47
CO,Conejos,1960,R,1367,38.8,2069,58.73,87,2.47
CO,Conejos,1964,R,1031,33.52,2033,66.09,12,0.39
CO,Conejos,1968,R,1361,45.67,1492,50.07,127,4.26
CO,Conejos,1972,R,1658,55.51,1140,38.17,189,6.33
CO,Conejos,1976,R,1426,44.65,1698,53.16,70,2.19
CO,Conejos,1980,R,1597,49.41,1503,46.5,132,4.08
CO,Conejos,1984,R,1669,51.4,1553,47.83,25,0.77
CO,Conejos,1988,R,1445,41.92,1976,57.33,26,0.75
CO,Conejos,1992,R,1160,33.48,1705,49.21,600,17.32
CO,Conejos,1996,R,1149,36.06,1726,54.17,311,9.76
CO,Conejos,2000,R,1772,48.27,1749,47.64,150,4.09
CO,Conejos,2004,R,1864,49.01,1894,49.8,45,1.18
CO,Conejos,2008,R,1653,42.67,2154,55.6,67,1.73
CO,Conejos,2012,R,1835,44.75,2213,53.96,53,1.29
CO,Conejos,2016,R,1914,47.59,1771,44.03,337,8.38
CO,Conejos,2020,R,2286,52.76,1959,45.21,88,2.03
CO,Conejos,2024,R,2358,57.44,1627,39.63,120,2.92
CO,Costilla,1880,R,334,46.84,379,53.16,0,0
CO,Costilla,1884,R,498,50.71,484,49.29,0,0
CO,Costilla,1888,R,507,56.46,383,42.65,8,0.89
CO,Costilla,1892,R,526,63.45,0,0,303,36.55
CO,Costilla,1896,R,96,3.85,2388,95.83,8,0.32
CO,Costilla,1900,R,884,65.43,453,33.53,14,1.04
CO,Costilla,1904,R,917,63.46,506,35.02,22,1.52
CO,Costilla,1908,R,1051,64.6,559,34.36,17,1.04
CO,Costilla,1912,R,1072,55.06,567,29.12,308,15.82
CO,Costilla,1916,R,579,34.65,1028,61.52,64,3.83
CO,Costilla,1920,R,778,49.52,750,47.74,43,2.74
CO,Costilla,1924,R,755,48.37,665,42.6,141,9.03
CO,Costilla,1928,R,657,37.33,1070,60.8,33,1.88
CO,Costilla,1932,R,707,31.92,1475,66.59,33,1.49
CO,Costilla,1936,R,930,37.14,1518,60.62,56,2.24
CO,Costilla,1940,R,1121,39.4,1698,59.68,26,0.91
CO,Costilla,1944,R,896,37.09,1515,62.71,5,0.21
CO,Costilla,1948,R,921,36.37,1563,61.73,48,1.9
CO,Costilla,1952,R,1070,43.73,1369,55.95,8,0.33
CO,Costilla,1956,R,958,42.5,1256,55.72,40,1.77
CO,Costilla,1960,R,637,31.83,1351,67.52,13,0.65
CO,Costilla,1964,R,299,18.82,1284,80.81,6,0.38
CO,Costilla,1968,R,477,32.19,933,62.96,72,4.86
CO,Costilla,1972,R,602,42.16,744,52.1,82,5.74
CO,Costilla,1976,R,392,26.96,1033,71.05,29,1.99
CO,Costilla,1980,R,489,30.89,1036,65.45,58,3.66
CO,Costilla,1984,R,621,38.07,997,61.13,13,0.8
CO,Costilla,1988,R,454,28.72,1120,70.84,7,0.44
CO,Costilla,1992,R,366,20.88,1180,67.31,207,11.81
CO,Costilla,1996,R,333,20.29,1168,71.18,140,8.53
CO,Costilla,2000,R,504,30.58,1054,63.96,90,5.46
CO,Costilla,2004,R,566,32.16,1170,66.48,24,1.36
CO,Costilla,2008,R,415,24.45,1245,73.36,37,2.18
CO,Costilla,2012,R,446,24.28,1340,72.95,51,2.78
CO,Costilla,2016,R,588,31.82,1125,60.88,135,7.31
CO,Costilla,2020,R,741,35.39,1311,62.61,42,2.01
CO,Costilla,2024,R,850,40.87,1155,55.53,75,3.61
CO,Crowley,1912,R,467,28.35,719,43.66,461,27.99
CO,Crowley,1916,R,847,40.47,1160,55.42,86,4.11
CO,Crowley,1920,R,1348,60.64,792,35.63,83,3.73
CO,Crowley,1924,R,1087,50.23,667,30.82,410,18.95
CO,Crowley,1928,R,1243,65.42,635,33.42,22,1.16
CO,Crowley,1932,R,811,38.31,1266,59.8,40,1.89
CO,Crowley,1936,R,920,43.11,1163,54.5,51,2.39
CO,Crowley,1940,R,1419,62.21,850,37.26,12,0.53
CO,Crowley,1944,R,1214,62.93,710,36.81,5,0.26
CO,Crowley,1948,R,1027,50.34,1004,49.22,9,0.44
CO,Crowley,1952,R,1546,67.78,726,31.83,9,0.39
CO,Crowley,1956,R,1220,62.05,745,37.89,1,0.05
CO,Crowley,1960,R,1099,60.89,705,39.06,1,0.06
CO,Crowley,1964,R,690,41.49,967,58.15,6,0.36
CO,Crowley,1968,R,775,50.36,565,36.71,199,12.93
CO,Crowley,1972,R,1094,70.67,414,26.74,40,2.58
CO,Crowley,1976,R,834,54.9,667,43.91,18,1.18
CO,Crowley,1980,R,926,62.86,472,32.04,75,5.09
CO,Crowley,1984,R,993,65.03,517,33.86,17,1.11
CO,Crowley,1988,R,862,57.47,630,42,8,0.53
CO,Crowley,1992,R,602,41.29,570,39.09,286,19.62
CO,Crowley,1996,R,680,49.6,559,40.77,132,9.63
CO,Crowley,2000,R,855,59.17,511,35.36,79,5.47
CO,Crowley,2004,R,1006,67.38,478,32.02,9,0.6
CO,Crowley,2008,R,976,62.64,552,35.43,30,1.93
CO,Crowley,2012,R,924,61.52,535,35.62,43,2.86
CO,Crowley,2016,R,1079,70.66,339,22.2,109,7.14
CO,Crowley,2020,R,1271,72.63,437,24.97,42,2.4
CO,Crowley,2024,R,1231,72.16,422,24.74,53,3.11
CO,Custer,1880,R,1297,54.18,1061,44.32,36,1.5
CO,Custer,1884,R,812,58.67,567,40.97,5,0.36
CO,Custer,1888,R,574,60.1,374,39.16,7,0.73
CO,Custer,1892,R,296,43.27,0,0,388,56.73
CO,Custer,1896,R,167,14.41,986,85.07,6,0.52
CO,Custer,1900,R,510,36.93,870,63,1,0.07
CO,Custer,1904,R,587,48.47,612,50.54,12,0.99
CO,Custer,1908,R,499,46.94,555,52.21,9,0.85
CO,Custer,1912,R,347,34.98,510,51.41,135,13.61
CO,Custer,1916,R,403,41.38,529,54.31,42,4.31
CO,Custer,1920,R,560,63.28,289,32.66,36,4.07
CO,Custer,1924,R,429,44.41,281,29.09,256,26.5
CO,Custer,1928,R,600,58.88,389,38.17,30,2.94
CO,Custer,1932,R,413,34.45,729,60.8,57,4.75
CO,Custer,1936,R,526,43.11,674,55.25,20,1.64
CO,Custer,1940,R,685,57.37,495,41.46,14,1.17
CO,Custer,1944,R,601,63.73,333,35.31,9,0.95
CO,Custer,1948,R,547,58.01,384,40.72,12,1.27
CO,Custer,1952,R,662,73.64,231,25.7,6,0.67
CO,Custer,1956,R,534,66.83,264,33.04,1,0.13
CO,Custer,1960,R,509,61.85,314,38.15,0,0
CO,Custer,1964,R,358,46.68,406,52.93,3,0.39
CO,Custer,1968,R,433,60.47,204,28.49,79,11.03
CO,Custer,1972,R,495,71.43,154,22.22,44,6.35
CO,Custer,1976,R,491,62.39,259,32.91,37,4.7
CO,Custer,1980,R,674,66.73,231,22.87,105,10.4
CO,Custer,1984,R,832,76.12,241,22.05,20,1.83
CO,Custer,1988,R,753,69.46,310,28.6,21,1.94
CO,Custer,1992,R,651,47.35,343,24.95,381,27.71
CO,Custer,1996,R,920,58.9,412,26.38,230,14.72
CO,Custer,2000,R,1451,68.74,507,24.02,153,7.25
CO,Custer,2004,R,1657,68.25,739,30.44,32,1.32
CO,Custer,2008,R,1672,63.6,912,34.69,45,1.71
CO,Custer,2012,R,1788,65.86,868,31.97,59,2.17
CO,Custer,2016,R,2061,67.22,797,25.99,208,6.78
CO,Custer,2020,R,2474,68.06,1112,30.59,49,1.35
CO,Custer,2024,R,2583,66.8,1188,30.72,96,2.48
CO,Delta,1884,R,230,55.96,174,42.34,7,1.7
CO,Delta,1888,R,257,44.01,239,40.92,88,15.07
CO,Delta,1892,R,237,33.05,0,0,480,66.95
CO,Delta,1896,R,139,7.79,1603,89.85,42,2.35
CO,Delta,1900,R,822,35.69,1352,58.71,129,5.6
CO,Delta,1904,R,1567,50.65,1046,33.81,481,15.55
CO,Delta,1908,R,1838,42.92,2006,46.85,438,10.23
CO,Delta,1912,R,803,16.28,1808,36.67,2320,47.05
CO,Delta,1916,R,1612,33.75,2817,58.97,348,7.28
CO,Delta,1920,R,2596,56.4,1750,38.02,257,5.58
CO,Delta,1924,R,2752,54.36,1345,26.57,966,19.08
CO,Delta,1928,R,3731,67.32,1672,30.17,139,2.51
CO,Delta,1932,R,2341,37,3467,54.8,519,8.2
CO,Delta,1936,R,2661,41.14,3230,49.94,577,8.92
CO,Delta,1940,R,4175,57.07,3044,41.61,96,1.31
CO,Delta,1944,R,3462,59.3,2351,40.27,25,0.43
CO,Delta,1948,R,3158,48.82,3171,49.02,140,2.16
CO,Delta,1952,R,4986,67.01,2389,32.11,66,0.89
CO,Delta,1956,R,4531,64.71,2458,35.1,13,0.19
CO,Delta,1960,R,4644,63.24,2689,36.62,10,0.14
CO,Delta,1964,R,2883,42.24,3927,57.53,16,0.23
CO,Delta,1968,R,3692,55.5,2327,34.98,633,9.52
CO,Delta,1972,R,4890,67.73,1903,26.36,427,5.91
CO,Delta,1976,R,4980,58.82,3232,38.17,255,3.01
CO,Delta,1980,R,6179,66.97,2348,25.45,700,7.59
CO,Delta,1984,R,6678,69.28,2835,29.41,126,1.31
CO,Delta,1988,R,5449,59.59,3521,38.51,174,1.9
CO,Delta,1992,R,4359,41.54,3424,32.63,2711,25.83
CO,Delta,1996,R,6047,54.48,3584,32.29,1469,13.23
CO,Delta,2000,R,8372,65.99,3264,25.73,1050,8.28
CO,Delta,2004,R,9722,68.66,4224,29.83,213,1.5
CO,Delta,2008,R,10067,65.23,5084,32.94,283,1.83
CO,Delta,2012,R,10915,68.54,4622,29.02,388,2.44
CO,Delta,2016,R,11655,69.42,4087,24.34,1048,6.24
CO,Delta,2020,R,13081,67.53,5887,30.39,402,2.08
CO,Delta,2024,R,12948,66.47,6030,30.96,500,2.57
CO,Denver,1904,R,32667,51.73,28958,45.85,1528,2.42
CO,Denver,1908,R,30193,45.95,33145,50.44,2369,3.61
CO,Denver,1912,R,8155,13.59,26690,44.47,25171,41.94
CO,Denver,1916,R,23185,33.84,43029,62.81,2298,3.35
CO,Denver,1920,R,43581,62.03,22839,32.51,3838,5.46
CO,Denver,1924,R,59077,63.44,15764,16.93,18282,19.63
CO,Denver,1928,R,73543,63.4,41238,35.55,1221,1.05
CO,Denver,1932,R,59372,43.48,72868,53.36,4318,3.16
CO,Denver,1936,R,50743,33.28,99263,65.09,2486,1.63
CO,Denver,1940,R,81328,46.91,90938,52.45,1105,0.64
CO,Denver,1944,R,86331,48.75,90001,50.82,759,0.43
CO,Denver,1948,R,76364,45.17,89489,52.93,3214,1.9
CO,Denver,1952,R,119792,56.09,92237,43.19,1534,0.72
CO,Denver,1956,R,121402,55.91,93812,43.21,1907,0.88
CO,Denver,1960,R,109446,49.59,109637,49.68,1618,0.73
CO,Denver,1964,R,73279,33.57,143480,65.73,1529,0.7
CO,Denver,1968,R,92003,43.54,106081,50.2,13233,6.26
CO,Denver,1972,R,121995,54.14,98062,43.52,5278,2.34
CO,Denver,1976,R,105960,46.73,112229,49.5,8549,3.77
CO,Denver,1980,R,88398,42.19,85903,41,35207,16.8
CO,Denver,1984,R,105096,47.83,110200,50.15,4442,2.02
CO,Denver,1988,R,77753,37.13,127173,60.72,4504,2.15
CO,Denver,1992,R,55418,25.43,121961,55.97,40540,18.6
CO,Denver,1996,R,58529,30.04,120312,61.76,15973,8.2
CO,Denver,2000,R,61224,30.87,122693,61.86,14430,7.28
CO,Denver,2004,R,69903,29.27,166135,69.56,2788,1.17
CO,Denver,2008,R,62567,23.04,204882,75.45,4084,1.5
CO,Denver,2012,R,73111,24.18,222018,73.41,7289,2.41
CO,Denver,2016,R,62690,18.89,244551,73.69,24611,7.42
CO,Denver,2020,R,71618,18.19,313293,79.55,8918,2.26
CO,Denver,2024,R,74765,20.57,278634,76.65,10120,2.78
CO,Dolores,1884,R,191,55.69,152,44.31,0,0
CO,Dolores,1888,R,140,57.61,103,42.39,0,0
CO,Dolores,1892,R,294,32.92,0,0,599,67.08
CO,Dolores,1896,R,11,1.6,676,98.11,2,0.29
CO,Dolores,1900,R,66,13.55,412,84.6,9,1.85
CO,Dolores,1904,R,150,44.78,167,49.85,18,5.37
CO,Dolores,1908,R,69,23.23,184,61.95,44,14.81
CO,Dolores,1912,R,45,19.48,124,53.68,62,26.84
CO,Dolores,1916,R,46,14.07,251,76.76,30,9.17
CO,Dolores,1920,R,197,48.28,153,37.5,58,14.22
CO,Dolores,1924,R,95,21.3,157,35.2,194,43.5
CO,Dolores,1928,R,387,55.92,278,40.17,27,3.9
CO,Dolores,1932,R,183,26.48,464,67.15,44,6.37
CO,Dolores,1936,R,225,38.66,323,55.5,34,5.84
CO,Dolores,1940,R,478,54.75,379,43.41,16,1.83
CO,Dolores,1944,R,429,58.85,300,41.15,0,0
CO,Dolores,1948,R,352,43.95,435,54.31,14,1.75
CO,Dolores,1952,R,542,62.23,323,37.08,6,0.69
CO,Dolores,1956,R,544,60.38,354,39.29,3,0.33
CO,Dolores,1960,R,476,55.22,386,44.78,0,0
CO,Dolores,1964,R,322,39.36,496,60.64,0,0
CO,Dolores,1968,R,392,52.97,217,29.32,131,17.7
CO,Dolores,1972,R,498,71.76,166,23.92,30,4.32
CO,Dolores,1976,R,343,45.61,374,49.73,35,4.65
CO,Dolores,1980,R,615,75.28,157,19.22,45,5.51
CO,Dolores,1984,R,667,78.47,173,20.35,10,1.18
CO,Dolores,1988,R,488,66.67,230,31.42,14,1.91
CO,Dolores,1992,R,315,37.23,242,28.61,289,34.16
CO,Dolores,1996,R,417,51.67,276,34.2,114,14.13
CO,Dolores,2000,R,741,65.34,293,25.84,100,8.82
CO,Dolores,2004,R,785,68.44,333,29.03,29,2.53
CO,Dolores,2008,R,818,67.21,369,30.32,30,2.47
CO,Dolores,2012,R,859,69,334,26.83,52,4.18
CO,Dolores,2016,R,944,75.22,242,19.28,69,5.5
CO,Dolores,2020,R,1089,75.16,341,23.53,19,1.31
CO,Dolores,2024,R,1076,75.83,325,22.9,18,1.27
CO,Douglas,1880,R,331,53.82,282,45.85,2,0.33
CO,Douglas,1884,R,288,53.33,246,45.56,6,1.11
CO,Douglas,1888,R,385,52.67,307,42,39,5.34
CO,Douglas,1892,R,360,57.6,0,0,265,42.4
CO,Douglas,1896,R,172,13.95,1051,85.24,10,0.81
CO,Douglas,1900,R,642,49.01,650,49.62,18,1.37
CO,Douglas,1904,R,792,59.28,524,39.22,20,1.5
CO,Douglas,1908,R,779,54.78,629,44.23,14,0.98
CO,Douglas,1912,R,373,28.21,619,46.82,330,24.96
CO,Douglas,1916,R,612,42.18,820,56.51,19,1.31
CO,Douglas,1920,R,948,61.4,561,36.33,35,2.27
CO,Douglas,1924,R,870,55.34,383,24.36,319,20.29
CO,Douglas,1928,R,1107,64.25,603,35,13,0.75
CO,Douglas,1932,R,836,42.96,1061,54.52,49,2.52
CO,Douglas,1936,R,895,45.48,1044,53.05,29,1.47
CO,Douglas,1940,R,1298,61.57,801,38,9,0.43
CO,Douglas,1944,R,1214,65.37,638,34.36,5,0.27
CO,Douglas,1948,R,979,55.75,767,43.68,10,0.57
CO,Douglas,1952,R,1427,69,637,30.8,4,0.19
CO,Douglas,1956,R,1508,68.08,697,31.47,10,0.45
CO,Douglas,1960,R,1490,64.42,823,35.58,0,0
CO,Douglas,1964,R,1336,47.87,1442,51.67,13,0.47
CO,Douglas,1968,R,1910,61.53,857,27.61,337,10.86
CO,Douglas,1972,R,3625,75.52,1048,21.83,127,2.65
CO,Douglas,1976,R,5078,65.54,2459,31.74,211,2.72
CO,Douglas,1980,R,8126,70.08,2108,18.18,1362,11.75
CO,Douglas,1984,R,12249,79.33,3011,19.5,181,1.17
CO,Douglas,1988,R,17035,69.96,6931,28.46,384,1.58
CO,Douglas,1992,R,18592,46.41,9991,24.94,11477,28.65
CO,Douglas,1996,R,32120,61.8,16232,31.23,3623,6.97
CO,Douglas,2000,R,56007,64.95,27076,31.4,3142,3.64
CO,Douglas,2004,R,80651,66.54,39661,32.72,889,0.73
CO,Douglas,2008,R,88108,58.03,61960,40.81,1751,1.15
CO,Douglas,2012,R,104397,62.11,61094,36.35,2593,1.54
CO,Douglas,2016,R,102573,54.71,68657,36.62,16270,8.68
CO,Douglas,2020,R,121270,52.36,104653,45.19,5682,2.45
CO,Douglas,2024,R,127451,52.26,110408,45.27,6033,2.47
CO,Eagle,1884,R,306,61.57,190,38.23,1,0.2
CO,Eagle,1888,R,604,59.98,400,39.72,3,0.3
CO,Eagle,1892,R,275,29.22,0,0,666,70.78
CO,Eagle,1896,R,53,4.38,1149,95.04,7,0.58
CO,Eagle,1900,R,412,29.9,943,68.43,23,1.67
CO,Eagle,1904,R,802,54.3,625,42.32,50,3.39
CO,Eagle,1908,R,521,37.16,828,59.06,53,3.78
CO,Eagle,1912,R,387,25.83,727,48.53,384,25.63
CO,Eagle,1916,R,397,25.19,1136,72.08,43,2.73
CO,Eagle,1920,R,854,55.13,649,41.9,46,2.97
CO,Eagle,1924,R,722,44.43,431,26.52,472,29.05
CO,Eagle,1928,R,1014,63.18,570,35.51,21,1.31
CO,Eagle,1932,R,712,33.81,1348,64.01,46,2.18
CO,Eagle,1936,R,776,33.06,1541,65.66,30,1.28
CO,Eagle,1940,R,1077,42,1474,57.49,13,0.51
CO,Eagle,1944,R,922,49.07,952,50.67,5,0.27
CO,Eagle,1948,R,738,40.31,1008,55.05,85,4.64
CO,Eagle,1952,R,1242,53.7,1058,45.74,13,0.56
CO,Eagle,1956,R,1154,57.36,852,42.35,6,0.3
CO,Eagle,1960,R,989,52.86,880,47.03,2,0.11
CO,Eagle,1964,R,644,33.11,1299,66.79,2,0.1
CO,Eagle,1968,R,1049,49.11,927,43.4,160,7.49
CO,Eagle,1972,R,1920,58.16,1306,39.56,75,2.27
CO,Eagle,1976,R,2963,64.18,1502,32.53,152,3.29
CO,Eagle,1980,R,3061,52.63,1608,27.65,1147,19.72
CO,Eagle,1984,R,4500,67.84,2032,30.63,101,1.52
CO,Eagle,1988,R,4366,55.91,3314,42.44,129,1.65
CO,Eagle,1992,R,3100,28.52,3870,35.6,3900,35.88
CO,Eagle,1996,R,4637,40.89,5094,44.92,1610,14.2
CO,Eagle,2000,R,7165,47.18,6772,44.59,1251,8.24
CO,Eagle,2004,R,8533,46.1,9744,52.64,234,1.26
CO,Eagle,2008,R,8181,37.77,13191,60.91,286,1.32
CO,Eagle,2012,R,9411,41.52,12792,56.43,465,2.05
CO,Eagle,2016,R,8990,35.64,14099,55.9,2134,8.46
CO,Eagle,2020,R,9892,33.95,18588,63.79,660,2.26
CO,Eagle,2024,R,10148,36.5,16943,60.94,714,2.57
CO,El Paso,1880,R,1151,65.36,580,32.94,30,1.7
CO,El Paso,1884,R,1209,65.71,534,29.02,97,5.27
CO,El Paso,1888,R,2164,60.58,1281,35.86,127,3.56
CO,El Paso,1892,R,2657,47.39,0,0,2950,52.61
CO,El Paso,1896,R,6248,25.75,17672,72.84,340,1.4
CO,El Paso,1900,R,7755,53.76,6230,43.19,439,3.04
CO,El Paso,1904,R,9589,62.07,5281,34.18,579,3.75
CO,El Paso,1908,R,8022,53.25,5995,39.79,1048,6.96
CO,El Paso,1912,R,2816,18.72,5559,36.95,6671,44.34
CO,El Paso,1916,R,7159,43.55,8381,50.99,897,5.46
CO,El Paso,1920,R,9535,62.78,5073,33.4,581,3.83
CO,El Paso,1924,R,10215,55.69,4140,22.57,3989,21.75
CO,El Paso,1928,R,16243,75.28,5069,23.49,266,1.23
CO,El Paso,1932,R,12017,49.35,11353,46.62,980,4.02
CO,El Paso,1936,R,10965,39.82,15652,56.84,920,3.34
CO,El Paso,1940,R,16766,55.31,13320,43.94,229,0.76
CO,El Paso,1944,R,16392,58.16,11679,41.44,115,0.41
CO,El Paso,1948,R,15705,55.26,12291,43.25,423,1.49
CO,El Paso,1952,R,25272,68.71,11203,30.46,303,0.82
CO,El Paso,1956,R,27282,58.46,18879,40.46,505,1.08
CO,El Paso,1960,R,31625,64.93,17018,34.94,61,0.13
CO,El Paso,1964,R,23822,45.98,27844,53.75,141,0.27
CO,El Paso,1968,R,32066,53.75,21232,35.59,6357,10.66
CO,El Paso,1972,R,53892,69.11,21234,27.23,2859,3.67
CO,El Paso,1976,R,50929,59.13,32911,38.21,2290,2.66
CO,El Paso,1980,R,66199,63.66,27463,26.41,10328,9.93
CO,El Paso,1984,R,88377,75.04,28185,23.93,1210,1.03
CO,El Paso,1988,R,96965,70.03,39995,28.88,1506,1.09
CO,El Paso,1992,R,86044,51.47,45827,27.41,35298,21.12
CO,El Paso,1996,R,102403,59.04,55822,32.19,15216,8.77
CO,El Paso,2000,R,128294,63.91,61799,30.78,10664,5.31
CO,El Paso,2004,R,161361,66.74,77648,32.11,2779,1.15
CO,El Paso,2008,R,160318,58.69,108899,39.86,3958,1.45
CO,El Paso,2012,R,170952,58.91,111819,38.54,7404,2.55
CO,El Paso,2016,R,179228,56.19,108010,33.86,31730,9.95
CO,El Paso,2020,R,202828,53.54,161941,42.75,14082,3.72
CO,El Paso,2024,R,203933,53.53,166597,43.73,10456,2.74
CO,Elbert,1880,R,176,46.68,195,51.72,6,1.59
CO,Elbert,1884,R,227,54.31,190,45.45,1,0.24
CO,Elbert,1888,R,784,56.89,578,41.94,16,1.16
CO,Elbert,1892,R,189,45.22,0,0,229,54.78
CO,Elbert,1896,R,274,26.52,751,72.7,8,0.77
CO,Elbert,1900,R,626,48.23,640,49.31,32,2.47
CO,Elbert,1904,R,768,59.4,482,37.28,43,3.33
CO,Elbert,1908,R,973,52.34,785,42.23,101,5.43
CO,Elbert,1912,R,496,24.22,757,36.96,795,38.82
CO,Elbert,1916,R,951,41.37,1230,53.5,118,5.13
CO,Elbert,1920,R,1654,66.35,673,27,166,6.66
CO,Elbert,1924,R,1428,54.97,506,19.48,664,25.56
CO,Elbert,1928,R,1933,71.38,738,27.25,37,1.37
CO,Elbert,1932,R,1277,41.54,1649,53.64,148,4.81
CO,Elbert,1936,R,1374,49.5,1319,47.51,83,2.99
CO,Elbert,1940,R,1756,65.04,934,34.59,10,0.37
CO,Elbert,1944,R,1413,69.13,628,30.72,3,0.15
CO,Elbert,1948,R,1155,56.37,873,42.61,21,1.02
CO,Elbert,1952,R,1579,72.56,586,26.93,11,0.51
CO,Elbert,1956,R,1295,64.75,702,35.1,3,0.15
CO,Elbert,1960,R,1240,64.32,686,35.58,2,0.1
CO,Elbert,1964,R,924,51.76,857,48.01,4,0.22
CO,Elbert,1968,R,1043,60.92,484,28.27,185,10.81
CO,Elbert,1972,R,1416,73.29,451,23.34,65,3.36
CO,Elbert,1976,R,1279,52.72,1068,44.02,79,3.26
CO,Elbert,1980,R,2107,67.49,698,22.36,317,10.15
CO,Elbert,1984,R,2605,75.27,802,23.17,54,1.56
CO,Elbert,1988,R,2805,63.06,1566,35.21,77,1.73
CO,Elbert,1992,R,2205,43.71,1237,24.52,1603,31.77
CO,Elbert,1996,R,4125,61.04,1894,28.03,739,10.94
CO,Elbert,2000,R,6151,68.61,2326,25.95,488,5.44
CO,Elbert,2004,R,8389,73.82,2834,24.94,141,1.24
CO,Elbert,2008,R,9108,68.97,3819,28.92,279,2.11
CO,Elbert,2012,R,10266,72.41,3603,25.41,309,2.18
CO,Elbert,2016,R,11705,73.25,3134,19.61,1141,7.14
CO,Elbert,2020,R,14027,73.89,4490,23.65,466,2.45
CO,Elbert,2024,R,15209,74.47,4768,23.35,445,2.18
CO,Fremont,1880,R,606,50.33,530,44.02,68,5.65
CO,Fremont,1884,R,913,54.77,583,34.97,171,10.26
CO,Fremont,1888,R,1123,49.91,766,34.04,361,16.04
CO,Fremont,1892,R,830,39.13,0,0,1291,60.87
CO,Fremont,1896,R,641,12.78,4267,85.07,108,2.15
CO,Fremont,1900,R,2572,42.55,3094,51.19,378,6.25
CO,Fremont,1904,R,3533,51.69,3057,44.73,245,3.58
CO,Fremont,1908,R,3069,46.15,3146,47.31,435,6.54
CO,Fremont,1912,R,1346,20.88,2823,43.8,2276,35.31
CO,Fremont,1916,R,2257,37.84,3395,56.92,313,5.25
CO,Fremont,1920,R,3027,53.33,2339,41.21,310,5.46
CO,Fremont,1924,R,4433,61.13,1550,21.37,1269,17.5
CO,Fremont,1928,R,5365,68.79,2352,30.16,82,1.05
CO,Fremont,1932,R,3294,41.03,4295,53.49,440,5.48
CO,Fremont,1936,R,3631,42.91,4471,52.84,359,4.24
CO,Fremont,1940,R,5150,54.82,4186,44.56,58,0.62
CO,Fremont,1944,R,4953,60.65,3180,38.94,33,0.4
CO,Fremont,1948,R,4421,51.25,4077,47.26,129,1.5
CO,Fremont,1952,R,5964,64.83,3176,34.53,59,0.64
CO,Fremont,1956,R,6040,67.4,2896,32.31,26,0.29
CO,Fremont,1960,R,5690,60.19,3730,39.45,34,0.36
CO,Fremont,1964,R,3875,42.64,5181,57.01,32,0.35
CO,Fremont,1968,R,4908,53.45,3292,35.85,983,10.7
CO,Fremont,1972,R,6701,68.41,2813,28.72,281,2.87
CO,Fremont,1976,R,5647,52.44,4886,45.38,235,2.18
CO,Fremont,1980,R,7162,59.13,3952,32.63,999,8.25
CO,Fremont,1984,R,8250,67.31,3895,31.78,111,0.91
CO,Fremont,1988,R,7623,58.24,5278,40.33,187,1.43
CO,Fremont,1992,R,5961,39.4,5356,35.4,3814,25.21
CO,Fremont,1996,R,7437,51.24,5344,36.82,1732,11.93
CO,Fremont,2000,R,9914,61.75,5293,32.97,849,5.29
CO,Fremont,2004,R,12313,66.46,5933,32.03,280,1.51
CO,Fremont,2008,R,12668,63.6,6844,34.36,407,2.04
CO,Fremont,2012,R,13174,64.53,6704,32.84,538,2.64
CO,Fremont,2016,R,15122,68.82,5297,24.11,1554,7.07
CO,Fremont,2020,R,17517,68.54,7369,28.83,671,2.63
CO,Fremont,2024,R,17313,67.97,7526,29.55,631,2.48
CO,Garfield,1884,R,245,63.8,139,36.2,0,0
CO,Garfield,1888,R,1110,56.63,820,41.84,30,1.53
CO,Garfield,1892,R,634,47,0,0,715,53
CO,Garfield,1896,R,173,7.61,2065,90.81,36,1.58
CO,Garfield,1900,R,826,32.29,1700,66.46,32,1.25
CO,Garfield,1904,R,1639,53.09,1286,41.66,162,5.25
CO,Garfield,1908,R,1504,41.99,1898,52.99,180,5.03
CO,Garfield,1912,R,824,21.1,1806,46.25,1275,32.65
CO,Garfield,1916,R,1139,29.86,2479,64.98,197,5.16
CO,Garfield,1920,R,1912,54.32,1489,42.3,119,3.38
CO,Garfield,1924,R,1934,51.27,917,24.31,921,24.42
CO,Garfield,1928,R,2435,60.03,1562,38.51,59,1.45
CO,Garfield,1932,R,1734,36.05,2946,61.25,130,2.7
